:START_ID,:END_ID,:TYPE,relation_id,doc_id,chunk_id,confidence:float,evidence_text,expert_status
tech_graphrag_evidence,model_ml,USES_MODEL,edeb7d2bffa26d10,case_noto_earthquake,case_noto_earthquake_c000,0.64,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_seismic_early_warning,case_noto_earthquake,VALIDATED_IN,d131a1634771cd30,case_noto_earthquake,case_noto_earthquake_c000,0.62,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_seismic_early_warning,case_shakealert_warning,VALIDATED_IN,7184cfe6d9f25945,case_noto_earthquake,case_noto_earthquake_c000,0.62,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_graphrag_evidence,case_noto_earthquake,VALIDATED_IN,7f98cdcb71a61cc3,case_noto_earthquake,case_noto_earthquake_c000,0.62,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_graphrag_evidence,case_shakealert_warning,VALIDATED_IN,5d8bed7803c6a0c7,case_noto_earthquake,case_noto_earthquake_c000,0.62,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_seismic_early_warning,limit_deployment,LIMITED_BY,6f63d90b30b20a02,case_noto_earthquake,case_noto_earthquake_c000,0.6,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_graphrag_evidence,limit_deployment,LIMITED_BY,7fafd3d60e7bf263,case_noto_earthquake,case_noto_earthquake_c000,0.6,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
stage_seismic_monitoring,policy_technical_standard,REQUIRED_BY,e3c9d105a48927c8,case_noto_earthquake,case_noto_earthquake_c000,0.58,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
stage_seismic_monitoring,policy_earthquake_warning_standard,REQUIRED_BY,f0f224dfa2f40c53,case_noto_earthquake,case_noto_earthquake_c000,0.58,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
stage_earthquake_warning,policy_technical_standard,REQUIRED_BY,00e5cc1313d95116,case_noto_earthquake,case_noto_earthquake_c000,0.58,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
stage_earthquake_warning,policy_earthquake_warning_standard,REQUIRED_BY,9c1f0d4abdd35179,case_noto_earthquake,case_noto_earthquake_c000,0.58,"# Japan Noto Peninsula earthquake 2024 case

该灾害案例来源为“Japan Noto Peninsula earthquake 2024 case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> 地震台网数据 -> 机器学习 -> Sha",pending
tech_graphrag_evidence,hazard_earthquake,APPLIES_TO,1ed3a560d1032862,case_turkiye_rdna,case_turkiye_rdna_c000,0.72,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,hazard_earthquake,APPLIES_TO,c110f9bcb665420c,case_turkiye_rdna,case_turkiye_rdna_c000,0.72,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,stage_post_quake_damage,SERVES_STAGE,0c0640fe34df6f78,case_turkiye_rdna,case_turkiye_rdna_c000,0.68,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,stage_post_quake_damage,SERVES_STAGE,c73cd92a33cb8d65,case_turkiye_rdna,case_turkiye_rdna_c000,0.68,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,task_situation_summary,SOLVES,98d0798f0baf404e,case_turkiye_rdna,case_turkiye_rdna_c000,0.7,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,task_damage_assessment,SOLVES,6c3e8da910eb3ca4,case_turkiye_rdna,case_turkiye_rdna_c000,0.7,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,task_situation_summary,SOLVES,e4e07b9007620505,case_turkiye_rdna,case_turkiye_rdna_c000,0.7,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,task_damage_assessment,SOLVES,c0a621d888934b1c,case_turkiye_rdna,case_turkiye_rdna_c000,0.7,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,data_remote_sensing,DEPENDS_ON,9bb48b574228bdd3,case_turkiye_rdna,case_turkiye_rdna_c000,0.66,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,data_remote_sensing,DEPENDS_ON,8f77dc917a70b275,case_turkiye_rdna,case_turkiye_rdna_c000,0.66,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,model_transformer,USES_MODEL,a7ef9e80b7a2c74b,case_turkiye_rdna,case_turkiye_rdna_c000,0.64,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,model_transformer,USES_MODEL,ec2e65514e5ba754,case_turkiye_rdna,case_turkiye_rdna_c000,0.64,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,case_turkiye_syria_earthquake,VALIDATED_IN,dca2de697d40ec2a,case_turkiye_rdna,case_turkiye_rdna_c000,0.62,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,case_turkiye_syria_earthquake,VALIDATED_IN,1466a7f541c880be,case_turkiye_rdna,case_turkiye_rdna_c000,0.62,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_graphrag_evidence,limit_deployment,LIMITED_BY,71d771fb672b94f2,case_turkiye_rdna,case_turkiye_rdna_c000,0.6,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_rapid_loss_estimation,limit_deployment,LIMITED_BY,e8071fec033e2daf,case_turkiye_rdna,case_turkiye_rdna_c000,0.6,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
stage_post_quake_damage,policy_earthquake_emergency_plan,REQUIRED_BY,188a365419c10f78,case_turkiye_rdna,case_turkiye_rdna_c000,0.58,"# Turkiye earthquakes recovery and reconstruction assessment

该灾害案例来源为“Turkiye earthquakes recovery and reconstruction assessment”，来源机构或平台为 GFDRR。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后灾情快速评估 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后灾情快速评估 依赖 遥感影像，常结合 Transformer，用于完成 灾情态势摘要。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后灾情快速评估 -> 地震 -> 震后损毁评估 -> ",pending
tech_post_earthquake_damage_cv,hazard_earthquake,APPLIES_TO,301066b69611f9b8,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.72,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_graphrag_evidence,hazard_earthquake,APPLIES_TO,bb8c7bb8eda13360,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.72,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_post_earthquake_damage_cv,stage_post_quake_damage,SERVES_STAGE,8eec6ebb4690cabf,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.68,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_graphrag_evidence,stage_post_quake_damage,SERVES_STAGE,099cf5d3ac3d1515,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.68,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_post_earthquake_damage_cv,task_damage_assessment,SOLVES,b48fdf14b4731bd5,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.7,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_graphrag_evidence,task_damage_assessment,SOLVES,ab3fcc7754653973,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.7,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_post_earthquake_damage_cv,data_building_footprint,DEPENDS_ON,6db16c386d6d71bf,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.66,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
tech_graphrag_evidence,data_building_footprint,DEPENDS_ON,873fc57d202e73be,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,0.66,"# Turkiye Syria earthquake 2023 disaster case

该灾害案例来源为“Turkiye Syria earthquake 2023 disaster case”，来源机构或平台为 ReliefWeb。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后建筑损毁识别 技术社区，并服务 震后损毁评估 场景。

从可抽取证据看，震后建筑损毁识别 依赖 建筑物足迹数据，常结合 CNN，用于完成 建筑损毁评估。该证据可与 土耳其叙利亚地震 形成案例验证关系，并受 应急管理技术标准 的治理要求约束。

面向 GraphRAG 索引，可形成“震后建筑损毁识别 -> 地震 -> 震后损毁评估 -> 建筑损毁评估 -> 建筑物足迹数据 -> CNN -> 土",pending
