review_item_id,item_type,priority,reason,doc_id,chunk_id,source,relation_type,target,confidence,suggested_decision
f41d76c478cedec5,relation,high,限制条件影响结论边界，需要优先人工确认,paper_seismic_risk_prediction,paper_seismic_risk_prediction_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
2209c28929aa18e5,relation,high,限制条件影响结论边界，需要优先人工确认,paper_seismic_risk_prediction,paper_seismic_risk_prediction_c000,地震风险时空预测,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
218a3b705965cf20,relation,high,限制条件影响结论边界，需要优先人工确认,paper_transfer_learning_damage,paper_transfer_learning_damage_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
1cdd9bad1e6986fa,relation,high,限制条件影响结论边界，需要优先人工确认,paper_transfer_learning_damage,paper_transfer_learning_damage_c000,遥感震损智能解译,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
9e6972831552df3a,relation,high,限制条件影响结论边界，需要优先人工确认,paper_xbd_damage_assessment,paper_xbd_damage_assessment_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
22ca5ab8c1d6ec47,relation,high,限制条件影响结论边界，需要优先人工确认,paper_xbd_damage_assessment,paper_xbd_damage_assessment_c000,遥感震损智能解译,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
d75b49982ee87358,relation,high,限制条件影响结论边界，需要优先人工确认,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,震后救援调度优化,LIMITED_BY,震后通信中断,0.6,pending_manual_review
ac4e82b29bee3fca,relation,high,限制条件影响结论边界，需要优先人工确认,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,地震证据图谱GraphRAG,LIMITED_BY,震后通信中断,0.6,pending_manual_review
35d6ef76d8afa62c,relation,high,限制条件影响结论边界，需要优先人工确认,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
11368dd1149ef856,relation,high,限制条件影响结论边界，需要优先人工确认,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,地震风险时空预测,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
39f70aa6c5f40765,relation,high,限制条件影响结论边界，需要优先人工确认,patent_myshake_warning,patent_myshake_warning_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
603c4053f39c77a9,relation,high,限制条件影响结论边界，需要优先人工确认,patent_myshake_warning,patent_myshake_warning_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
2e562687127952b7,relation,high,限制条件影响结论边界，需要优先人工确认,patent_predictive_emergency_analytics,patent_predictive_emergency_analytics_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
4512416fa84cea63,relation,high,限制条件影响结论边界，需要优先人工确认,patent_predictive_emergency_analytics,patent_predictive_emergency_analytics_c000,地震应急辅助决策,LIMITED_BY,幻觉风险,0.6,pending_manual_review
c1665553fa7eb66a,relation,high,限制条件影响结论边界，需要优先人工确认,patent_structural_damage_predictor,patent_structural_damage_predictor_c000,震后建筑损毁识别,LIMITED_BY,标注稀缺,0.6,pending_manual_review
b14e99bcf445f886,relation,high,限制条件影响结论边界，需要优先人工确认,patent_structural_damage_predictor,patent_structural_damage_predictor_c000,地震证据图谱GraphRAG,LIMITED_BY,标注稀缺,0.6,pending_manual_review
4b6065aa942ddf27,relation,high,限制条件影响结论边界，需要优先人工确认,patent_tw_earthquake_ai,patent_tw_earthquake_ai_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
de165a6be6a2e31f,relation,high,限制条件影响结论边界，需要优先人工确认,patent_tw_earthquake_ai,patent_tw_earthquake_ai_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
cc6bdd9bae7fe587,relation,high,限制条件影响结论边界，需要优先人工确认,patent_tw_earthquake_warning,patent_tw_earthquake_warning_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
4372c8b119311ac1,relation,high,限制条件影响结论边界，需要优先人工确认,patent_tw_earthquake_warning,patent_tw_earthquake_warning_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
576e6d07d2e4c59d,relation,high,限制条件影响结论边界，需要优先人工确认,policy_ai_governance_response,policy_ai_governance_response_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
648bfc90e88372aa,relation,high,限制条件影响结论边界，需要优先人工确认,policy_china_14th_drr_plan,policy_china_14th_drr_plan_c000,地震证据图谱GraphRAG,LIMITED_BY,可解释性不足,0.6,pending_manual_review
fce8eb265c489829,relation,high,限制条件影响结论边界，需要优先人工确认,policy_china_14th_drr_plan,policy_china_14th_drr_plan_c000,生命线震损风险传播GNN,LIMITED_BY,可解释性不足,0.6,pending_manual_review
2dacbdb41690654f,relation,high,限制条件影响结论边界，需要优先人工确认,policy_china_earthquake_plan,policy_china_earthquake_plan_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
a5b1a270c60400a7,relation,high,限制条件影响结论边界，需要优先人工确认,policy_china_earthquake_plan,policy_china_earthquake_plan_c000,地震应急辅助决策,LIMITED_BY,幻觉风险,0.6,pending_manual_review
f0b8264425558a24,relation,high,限制条件影响结论边界，需要优先人工确认,policy_fema_nims,policy_fema_nims_c000,震后救援调度优化,LIMITED_BY,震后通信中断,0.6,pending_manual_review
723b3d274f5ce85a,relation,high,限制条件影响结论边界，需要优先人工确认,policy_fema_nims,policy_fema_nims_c000,地震证据图谱GraphRAG,LIMITED_BY,震后通信中断,0.6,pending_manual_review
8151e460cb121e0f,relation,high,限制条件影响结论边界，需要优先人工确认,policy_japan_disaster_plan,policy_japan_disaster_plan_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
ad8cb7124530c9da,relation,high,限制条件影响结论边界，需要优先人工确认,policy_japan_disaster_plan,policy_japan_disaster_plan_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
9d3302448cd7fcaf,relation,high,限制条件影响结论边界，需要优先人工确认,policy_sendai_framework_earthquake,policy_sendai_framework_earthquake_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
1927e504668e5080,relation,high,限制条件影响结论边界，需要优先人工确认,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
8b80e38859c045ed,relation,high,限制条件影响结论边界，需要优先人工确认,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,地震风险时空预测,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
ecf4407085011b44,relation,high,限制条件影响结论边界，需要优先人工确认,project_fema_hazus,project_fema_hazus_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
b73e71192395cf71,relation,high,限制条件影响结论边界，需要优先人工确认,project_fema_hazus,project_fema_hazus_c000,震后灾情快速评估,LIMITED_BY,实时部署困难,0.6,pending_manual_review
b40863ef8ca5004c,relation,high,限制条件影响结论边界，需要优先人工确认,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,地震多模态灾情理解,LIMITED_BY,数据偏差,0.6,pending_manual_review
8432f8618d5b4adc,relation,high,限制条件影响结论边界，需要优先人工确认,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,地震证据图谱GraphRAG,LIMITED_BY,数据偏差,0.6,pending_manual_review
51ce5c3848dd17a8,relation,high,限制条件影响结论边界，需要优先人工确认,project_myshake,project_myshake_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
91173a8981b8251f,relation,high,限制条件影响结论边界，需要优先人工确认,project_myshake,project_myshake_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
8cf2803bc98f9337,relation,high,限制条件影响结论边界，需要优先人工确认,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
f17ff2064f778f81,relation,high,限制条件影响结论边界，需要优先人工确认,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,遥感震损智能解译,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
390aecda50b268a2,relation,high,限制条件影响结论边界，需要优先人工确认,project_openquake,project_openquake_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
b6135fc949b5ff3e,relation,high,限制条件影响结论边界，需要优先人工确认,project_openquake,project_openquake_c000,地震风险时空预测,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
cb8db7ba13588910,relation,high,限制条件影响结论边界，需要优先人工确认,project_shakealert,project_shakealert_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
780542031270d94d,relation,high,限制条件影响结论边界，需要优先人工确认,project_shakealert,project_shakealert_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
13ef0e7f697c8e3a,relation,high,限制条件影响结论边界，需要优先人工确认,project_xview2_earthquake,project_xview2_earthquake_c000,震后建筑损毁识别,LIMITED_BY,标注稀缺,0.6,pending_manual_review
647b598770748697,relation,high,限制条件影响结论边界，需要优先人工确认,project_xview2_earthquake,project_xview2_earthquake_c000,地震证据图谱GraphRAG,LIMITED_BY,标注稀缺,0.6,pending_manual_review
04f6c7ca4aad5e4e,relation,high,限制条件影响结论边界，需要优先人工确认,report_cdri_giri,report_cdri_giri_c000,地震证据图谱GraphRAG,LIMITED_BY,可解释性不足,0.6,pending_manual_review
b56a955f58e81b51,relation,high,限制条件影响结论边界，需要优先人工确认,report_cdri_giri,report_cdri_giri_c000,生命线震损风险传播GNN,LIMITED_BY,可解释性不足,0.6,pending_manual_review
b015a67def826aad,relation,high,限制条件影响结论边界，需要优先人工确认,report_fema_building_codes,report_fema_building_codes_c000,震后建筑损毁识别,LIMITED_BY,标注稀缺,0.6,pending_manual_review
a1d52d989e05914a,relation,high,限制条件影响结论边界，需要优先人工确认,report_fema_building_codes,report_fema_building_codes_c000,地震证据图谱GraphRAG,LIMITED_BY,标注稀缺,0.6,pending_manual_review
35db59c04596ee2d,relation,high,限制条件影响结论边界，需要优先人工确认,report_gfdrr_ml_drm,report_gfdrr_ml_drm_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
7d7a2d1c16c5c5f8,relation,high,限制条件影响结论边界，需要优先人工确认,report_gfdrr_ml_drm,report_gfdrr_ml_drm_c000,遥感震损智能解译,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
8f3ccd731910d2fb,relation,high,限制条件影响结论边界，需要优先人工确认,report_gfdrr_responsible_ai,report_gfdrr_responsible_ai_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
8cbc8d031157b8fc,relation,high,限制条件影响结论边界，需要优先人工确认,report_gfdrr_responsible_ai,report_gfdrr_responsible_ai_c000,地震应急辅助决策,LIMITED_BY,幻觉风险,0.6,pending_manual_review
7aca1e1f587af54c,relation,high,限制条件影响结论边界，需要优先人工确认,report_jrc_ai_drm,report_jrc_ai_drm_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
1924557343b4f493,relation,high,限制条件影响结论边界，需要优先人工确认,report_undrr_gar2025,report_undrr_gar2025_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
4b5f1a6b16474709,relation,high,限制条件影响结论边界，需要优先人工确认,report_undrr_gar2025,report_undrr_gar2025_c000,地震风险时空预测,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
313cb781bf081ac0,relation,high,限制条件影响结论边界，需要优先人工确认,report_worldbank_lifelines,report_worldbank_lifelines_c000,地震证据图谱GraphRAG,LIMITED_BY,可解释性不足,0.6,pending_manual_review
c2e4d39afd09af4d,relation,high,限制条件影响结论边界，需要优先人工确认,report_worldbank_lifelines,report_worldbank_lifelines_c000,生命线震损风险传播GNN,LIMITED_BY,可解释性不足,0.6,pending_manual_review
9bf022e8a98b37db,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_22320_incident_management,standard_iso_22320_incident_management_c000,地震证据图谱GraphRAG,LIMITED_BY,幻觉风险,0.6,pending_manual_review
07a320c4cef0f117,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_22320_incident_management,standard_iso_22320_incident_management_c000,地震应急辅助决策,LIMITED_BY,幻觉风险,0.6,pending_manual_review
0a053bdfbe45bcf9,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_22322_public_warning,standard_iso_22322_public_warning_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
8d01c60634476ad7,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_22322_public_warning,standard_iso_22322_public_warning_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
f333b7e3116c02b3,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_22324_colour_alerts,standard_iso_22324_colour_alerts_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
9834b7e32160ef4a,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_22324_colour_alerts,standard_iso_22324_colour_alerts_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
8fa6ac59fd2e6b93,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_31000_risk,standard_iso_31000_risk_c000,地震证据图谱GraphRAG,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
a5398c1d70b35c37,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_31000_risk,standard_iso_31000_risk_c000,地震风险时空预测,LIMITED_BY,跨区域泛化不足,0.6,pending_manual_review
092c7f66e3da320e,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_37123_resilient_cities,standard_iso_37123_resilient_cities_c000,地震证据图谱GraphRAG,LIMITED_BY,可解释性不足,0.6,pending_manual_review
6c4adb9dc45ad34e,relation,high,限制条件影响结论边界，需要优先人工确认,standard_iso_37123_resilient_cities,standard_iso_37123_resilient_cities_c000,生命线震损风险传播GNN,LIMITED_BY,可解释性不足,0.6,pending_manual_review
e229f554f2405d81,relation,high,限制条件影响结论边界，需要优先人工确认,standard_oasis_cap,standard_oasis_cap_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
c5ed5034b352ec70,relation,high,限制条件影响结论边界，需要优先人工确认,standard_oasis_cap,standard_oasis_cap_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
a3243a99841bde40,relation,high,限制条件影响结论边界，需要优先人工确认,standard_ogc_sensorthings,standard_ogc_sensorthings_c000,地震早期预警,LIMITED_BY,实时部署困难,0.6,pending_manual_review
c241addeee107d6c,relation,high,限制条件影响结论边界，需要优先人工确认,standard_ogc_sensorthings,standard_ogc_sensorthings_c000,地震证据图谱GraphRAG,LIMITED_BY,实时部署困难,0.6,pending_manual_review
69837950f2f28f38,relation,medium,关系置信度较低，需要人工确认,case_afghanistan_earthquake_2023,case_afghanistan_earthquake_2023_c000,震前监测感知,REQUIRED_BY,数据共享与隐私合规,0.58,pending_manual_review
53cf3eceff42cb04,relation,medium,关系置信度较低，需要人工确认,case_haiti_earthquake,case_haiti_earthquake_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
0b559af3a7235b3d,relation,medium,关系置信度较低，需要人工确认,case_morocco_earthquake,case_morocco_earthquake_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
dcc65fae2c6d90e8,relation,medium,关系置信度较低，需要人工确认,case_nepal_earthquake_pdna,case_nepal_earthquake_pdna_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
e3c9d105a48927c8,relation,medium,关系置信度较低，需要人工确认,case_noto_earthquake,case_noto_earthquake_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
f0f224dfa2f40c53,relation,medium,关系置信度较低，需要人工确认,case_noto_earthquake,case_noto_earthquake_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
00e5cc1313d95116,relation,medium,关系置信度较低，需要人工确认,case_noto_earthquake,case_noto_earthquake_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
9c1f0d4abdd35179,relation,medium,关系置信度较低，需要人工确认,case_noto_earthquake,case_noto_earthquake_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
188a365419c10f78,relation,medium,关系置信度较低，需要人工确认,case_turkiye_rdna,case_turkiye_rdna_c000,震后损毁评估,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
57766d325c44b7fb,relation,medium,关系置信度较低，需要人工确认,case_turkiye_syria_earthquake,case_turkiye_syria_earthquake_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
af8dcff22a29b79c,relation,medium,关系置信度较低，需要人工确认,paper_ai_emergency_qa,paper_ai_emergency_qa_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
a1620670694704f9,relation,medium,关系置信度较低，需要人工确认,paper_bddnet_damage,paper_bddnet_damage_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
83e85539004dafd8,relation,medium,关系置信度较低，需要人工确认,paper_lifeline_resilience,paper_lifeline_resilience_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
1f9feeadf9dd679a,relation,medium,关系置信度较低，需要人工确认,paper_myshake_network,paper_myshake_network_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
2ce2fc2ea4fbceaf,relation,medium,关系置信度较低，需要人工确认,paper_myshake_network,paper_myshake_network_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
e5686d5319e448de,relation,medium,关系置信度较低，需要人工确认,paper_myshake_network,paper_myshake_network_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
34b01d5be04bcca9,relation,medium,关系置信度较低，需要人工确认,paper_myshake_network,paper_myshake_network_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
d9d378ba6bd3fc8d,relation,medium,关系置信度较低，需要人工确认,paper_seismic_risk_prediction,paper_seismic_risk_prediction_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
234b284ac7aad1a1,relation,medium,关系置信度较低，需要人工确认,paper_transfer_learning_damage,paper_transfer_learning_damage_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
f20c5c4341fd7da7,relation,medium,关系置信度较低，需要人工确认,paper_xbd_damage_assessment,paper_xbd_damage_assessment_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
29e26b97b60eed27,relation,medium,关系置信度较低，需要人工确认,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
198fd865e30ce410,relation,medium,关系置信度较低，需要人工确认,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
d47563233be6ff23,relation,medium,关系置信度较低，需要人工确认,patent_myshake_warning,patent_myshake_warning_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
e681c906bcd0d556,relation,medium,关系置信度较低，需要人工确认,patent_myshake_warning,patent_myshake_warning_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
328e0ac8bc8636fd,relation,medium,关系置信度较低，需要人工确认,patent_myshake_warning,patent_myshake_warning_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
964de6962d9cc9bc,relation,medium,关系置信度较低，需要人工确认,patent_myshake_warning,patent_myshake_warning_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
68f8e0cc67ebcc48,relation,medium,关系置信度较低，需要人工确认,patent_predictive_emergency_analytics,patent_predictive_emergency_analytics_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
261e211614d14cc8,relation,medium,关系置信度较低，需要人工确认,patent_structural_damage_predictor,patent_structural_damage_predictor_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
1328a03fec4ec883,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_ai,patent_tw_earthquake_ai_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
ec2611b917421ba6,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_ai,patent_tw_earthquake_ai_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
532de0a355067a65,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_ai,patent_tw_earthquake_ai_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
2930fce4a24c3c21,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_ai,patent_tw_earthquake_ai_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
e7b5e3ccb7b636c1,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_warning,patent_tw_earthquake_warning_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
69b4f485a2f9338f,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_warning,patent_tw_earthquake_warning_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
c33bf5d317bd461d,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_warning,patent_tw_earthquake_warning_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
ea1071becf0e1498,relation,medium,关系置信度较低，需要人工确认,patent_tw_earthquake_warning,patent_tw_earthquake_warning_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
c30b5692d5a6b0ae,relation,medium,关系置信度较低，需要人工确认,policy_ai_governance_response,policy_ai_governance_response_c000,地震风险评估,REQUIRED_BY,数据共享与隐私合规,0.58,pending_manual_review
42ae2ae4caa6b396,relation,medium,关系置信度较低，需要人工确认,policy_china_14th_drr_plan,policy_china_14th_drr_plan_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
c85e207859f8e9a7,relation,medium,关系置信度较低，需要人工确认,policy_china_earthquake_plan,policy_china_earthquake_plan_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
01d0d2b5ee4b5464,relation,medium,关系置信度较低，需要人工确认,policy_fema_nims,policy_fema_nims_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
d6e05d670c2f1637,relation,medium,关系置信度较低，需要人工确认,policy_japan_disaster_plan,policy_japan_disaster_plan_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
13a8c80e1c71ddeb,relation,medium,关系置信度较低，需要人工确认,policy_japan_disaster_plan,policy_japan_disaster_plan_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
e37b1c54e5b61242,relation,medium,关系置信度较低，需要人工确认,policy_japan_disaster_plan,policy_japan_disaster_plan_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
ae15325f6201e38e,relation,medium,关系置信度较低，需要人工确认,policy_japan_disaster_plan,policy_japan_disaster_plan_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
2f2de12ded883647,relation,medium,关系置信度较低，需要人工确认,policy_sendai_framework_earthquake,policy_sendai_framework_earthquake_c000,地震风险评估,REQUIRED_BY,数据共享与隐私合规,0.58,pending_manual_review
8744411bb3b97678,relation,medium,关系置信度较低，需要人工确认,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
f9f3c8f1ad062c78,relation,medium,关系置信度较低，需要人工确认,project_fema_hazus,project_fema_hazus_c000,震后损毁评估,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
caba682a8d9b1db1,relation,medium,关系置信度较低，需要人工确认,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,震前监测感知,REQUIRED_BY,数据共享与隐私合规,0.58,pending_manual_review
835262048770b1e0,relation,medium,关系置信度较低，需要人工确认,project_myshake,project_myshake_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
92f07b70c5c7ec66,relation,medium,关系置信度较低，需要人工确认,project_myshake,project_myshake_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
b815b8249829a95b,relation,medium,关系置信度较低，需要人工确认,project_myshake,project_myshake_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
f59d792a3270ea7e,relation,medium,关系置信度较低，需要人工确认,project_myshake,project_myshake_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
ea8e0f577b45d966,relation,medium,关系置信度较低，需要人工确认,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
4f0393a6e7939086,relation,medium,关系置信度较低，需要人工确认,project_openquake,project_openquake_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
52e2bb06c6ae5408,relation,medium,关系置信度较低，需要人工确认,project_shakealert,project_shakealert_c000,震前监测感知,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
08150ac004de88d4,relation,medium,关系置信度较低，需要人工确认,project_shakealert,project_shakealert_c000,震前监测感知,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
812d9f40cc038624,relation,medium,关系置信度较低，需要人工确认,project_shakealert,project_shakealert_c000,地震早期预警,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
ae4a10ec46e25bee,relation,medium,关系置信度较低，需要人工确认,project_shakealert,project_shakealert_c000,地震早期预警,REQUIRED_BY,地震预警发布规范,0.58,pending_manual_review
f15a534241ce2e78,relation,medium,关系置信度较低，需要人工确认,project_xview2_earthquake,project_xview2_earthquake_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
38800034c93659b9,relation,medium,关系置信度较低，需要人工确认,report_cdri_giri,report_cdri_giri_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
56c43a97a6f6bde7,relation,medium,关系置信度较低，需要人工确认,report_fema_building_codes,report_fema_building_codes_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
8173ed3151b3e5e4,relation,medium,关系置信度较低，需要人工确认,report_gfdrr_ml_drm,report_gfdrr_ml_drm_c000,震后损毁评估,REQUIRED_BY,应急管理技术标准,0.58,pending_manual_review
9deca8b9fbe4c5bd,relation,medium,关系置信度较低，需要人工确认,report_gfdrr_responsible_ai,report_gfdrr_responsible_ai_c000,震后应急调度,REQUIRED_BY,地震应急预案,0.58,pending_manual_review
56e8ac34f4329b77,relation,medium,关系置信度较低，需要人工确认,report_jrc_ai_drm,report_jrc_ai_drm_c000,地震风险评估,REQUIRED_BY,数据共享与隐私合规,0.58,pending_manual_review
3e003ade5440b394,relation,medium,关系置信度较低，需要人工确认,report_undrr_gar2025,report_undrr_gar2025_c000,地震风险评估,REQUIRED_BY,防震减灾规划,0.58,pending_manual_review
