relation_id,source,source_name,source_type,target,target_name,target_type,relation_type,doc_id,chunk_id,confidence,evidence_text,expert_status
1d2ad6ff11f9fa94,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,task_resource_dispatch,震后资源调度,Task,SOLVES,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.7,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
0276b39fa889c41a,tech_rl_rescue_dispatch,震后救援调度优化,AITech,data_lifeline_assets,生命线设施数据,Dataset,DEPENDS_ON,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.66,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
7cd9518024ee1c94,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,data_lifeline_assets,生命线设施数据,Dataset,DEPENDS_ON,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.66,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
e292fabccc9e712e,tech_rl_rescue_dispatch,震后救援调度优化,AITech,model_rl,强化学习,Model,USES_MODEL,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.64,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
6007093c5fe5cecb,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,model_rl,强化学习,Model,USES_MODEL,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.64,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
d44a6e9a4e430699,tech_rl_rescue_dispatch,震后救援调度优化,AITech,case_nepal_earthquake,尼泊尔地震,Case,VALIDATED_IN,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.62,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
4cc73514b5d78ccd,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,case_nepal_earthquake,尼泊尔地震,Case,VALIDATED_IN,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.62,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
d75b49982ee87358,tech_rl_rescue_dispatch,震后救援调度优化,AITech,limit_communication_outage,震后通信中断,Limitation,LIMITED_BY,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.6,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
ac4e82b29bee3fca,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,limit_communication_outage,震后通信中断,Limitation,LIMITED_BY,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.6,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
29e26b97b60eed27,stage_post_quake_dispatch,震后应急调度,Scenario,policy_earthquake_emergency_plan,地震应急预案,Policy,REQUIRED_BY,patent_disaster_recovery_prediction,patent_disaster_recovery_prediction_c000,0.58,"# Predictive earthquake recovery and resource planning system

该专利来源为“Predictive earthquake recovery and resource planning system”，来源机构或平台为 Google Patents US20170308421A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 震后救援调度优化 技术社区，并服务 震后应急调度 场景。

从可抽取证据看，震后救援调度优化 依赖 生命线设施数据，常结合 强化学习，用于完成 震后资源调度。该证据可与 尼泊尔地震 形成案例验证关系，并受 地震应急预案 的治理要求约束。

面向 GraphRAG 索引，可形成“震后救援调度优化 -",pending
a513cf0a8bbea1cc,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.72,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
d1fb17313d6cc9f6,tech_seismic_risk_prediction,地震风险时空预测,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.72,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
3e7d5892fd1f6afe,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,stage_seismic_risk_assessment,地震风险评估,Scenario,SERVES_STAGE,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.68,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
0da2d21234a2a079,tech_seismic_risk_prediction,地震风险时空预测,AITech,stage_seismic_risk_assessment,地震风险评估,Scenario,SERVES_STAGE,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.68,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
b5300a95ae37c6a8,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,task_seismic_risk_prediction,震害风险预测,Task,SOLVES,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.7,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
c75453681ff4719d,tech_seismic_risk_prediction,地震风险时空预测,AITech,task_seismic_risk_prediction,震害风险预测,Task,SOLVES,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.7,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
ae0b47f807d31bbc,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,data_seismic_network,地震台网数据,Dataset,DEPENDS_ON,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.66,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
056562f8e3946a7a,tech_seismic_risk_prediction,地震风险时空预测,AITech,data_seismic_network,地震台网数据,Dataset,DEPENDS_ON,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.66,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
5f36b146a640ac17,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,model_lstm,LSTM,Model,USES_MODEL,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.64,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
6042307c0807fa07,tech_seismic_risk_prediction,地震风险时空预测,AITech,model_lstm,LSTM,Model,USES_MODEL,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.64,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
051200c6136aec31,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,case_noto_earthquake,日本能登半岛地震,Case,VALIDATED_IN,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.62,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
1cff312b29b40d12,tech_seismic_risk_prediction,地震风险时空预测,AITech,case_noto_earthquake,日本能登半岛地震,Case,VALIDATED_IN,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.62,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
35d6ef76d8afa62c,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,limit_generalization,跨区域泛化不足,Limitation,LIMITED_BY,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.6,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
11368dd1149ef856,tech_seismic_risk_prediction,地震风险时空预测,AITech,limit_generalization,跨区域泛化不足,Limitation,LIMITED_BY,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.6,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
198fd865e30ce410,stage_seismic_risk_assessment,地震风险评估,Scenario,policy_seismic_risk_plan,防震减灾规划,Policy,REQUIRED_BY,patent_earthquake_prediction_device,patent_earthquake_prediction_device_c000,0.58,"# Earthquake prediction device and warning method

该专利来源为“Earthquake prediction device and warning method”，来源机构或平台为 Google Patents WO2014128965A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震风险时空预测 技术社区，并服务 地震风险评估 场景。

从可抽取证据看，地震风险时空预测 依赖 地震台网数据，常结合 LSTM，用于完成 震害风险预测。该证据可与 日本能登半岛地震 形成案例验证关系，并受 防震减灾规划 的治理要求约束。

面向 GraphRAG 索引，可形成“地震风险时空预测 -> 地震 -> 地震风险评估 -> 震害风险预",pending
f8ef4ac03df1acf4,tech_seismic_early_warning,地震早期预警,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,patent_myshake_warning,patent_myshake_warning_c000,0.72,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
18508c2d0226aa56,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,hazard_earthquake,地震,DisasterType,APPLIES_TO,patent_myshake_warning,patent_myshake_warning_c000,0.72,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
18d7f70f72c73e4e,tech_seismic_early_warning,地震早期预警,AITech,stage_seismic_monitoring,震前监测感知,Scenario,SERVES_STAGE,patent_myshake_warning,patent_myshake_warning_c000,0.68,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
db847d4e1fa69272,tech_seismic_early_warning,地震早期预警,AITech,stage_earthquake_warning,地震早期预警,Scenario,SERVES_STAGE,patent_myshake_warning,patent_myshake_warning_c000,0.68,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
83a5c655278baa00,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,stage_seismic_monitoring,震前监测感知,Scenario,SERVES_STAGE,patent_myshake_warning,patent_myshake_warning_c000,0.68,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
a6a0bf6a3ea0acaa,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,stage_earthquake_warning,地震早期预警,Scenario,SERVES_STAGE,patent_myshake_warning,patent_myshake_warning_c000,0.68,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
ca0df15c9a818bf3,tech_seismic_early_warning,地震早期预警,AITech,task_earthquake_warning,地震监测预警,Task,SOLVES,patent_myshake_warning,patent_myshake_warning_c000,0.7,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
b93eba6cf1ad2e9b,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,task_earthquake_warning,地震监测预警,Task,SOLVES,patent_myshake_warning,patent_myshake_warning_c000,0.7,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
4414eebe286c24c9,tech_seismic_early_warning,地震早期预警,AITech,data_seismic_network,地震台网数据,Dataset,DEPENDS_ON,patent_myshake_warning,patent_myshake_warning_c000,0.66,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
27effacb8c957717,tech_graphrag_evidence,地震证据图谱GraphRAG,AITech,data_seismic_network,地震台网数据,Dataset,DEPENDS_ON,patent_myshake_warning,patent_myshake_warning_c000,0.66,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
45922a9ce5c82c34,tech_seismic_early_warning,地震早期预警,AITech,model_ml,机器学习,Model,USES_MODEL,patent_myshake_warning,patent_myshake_warning_c000,0.64,"# Smartphone earthquake early warning patent

该专利来源为“Smartphone earthquake early warning patent”，来源机构或平台为 Google Patents US20180376314A1。在地震灾害AI防灾减灾关键技术图谱中，该来源被整理为 地震 专题证据，主要支撑 地震早期预警 技术社区，并服务 地震早期预警 场景。

从可抽取证据看，地震早期预警 依赖 地震台网数据，常结合 机器学习，用于完成 地震监测预警。该证据可与 ShakeAlert地震预警案例 形成案例验证关系，并受 地震预警发布规范 的治理要求约束。

面向 GraphRAG 索引，可形成“地震早期预警 -> 地震 -> 地震早期预警 -> 地震监测预警 -> ",pending
