record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0103,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,复兴西路,1,expedite,从淮海中路到华山路,173,25,"-872,-870","121.447975,31.2104568;121.447891,31.2104568;121.447899,31.2104568;121.447701,31.2104702;121.44693,31.2105026;121.446587,31.2105236;121.445404,31.2105694;121.443291,31.2106667;121.441048,31.2107601;121.439323,31.2108536;121.438293,31.2109203;121.438187,31.210947;121.43808,31.2109814;121.438011,31.2110176;121.437927,31.2110672;121.437828,31.2111378;121.437584,31.2114048;121.437469,31.2115383"
TR0104,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,思南路,1,expedite,从泰康路到淮海中路,119,25,4071,"121.471344,31.2082405;121.471039,31.2085609;121.470848,31.2088223;121.470695,31.2090702;121.470154,31.2099781;121.469864,31.2104836"
TR0105,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,思南路,1,expedite,从淮海中路到泰康路,292,25,"-4071,-4068","121.465828,31.2196941;121.465851,31.2196274;121.466164,31.2187386;121.466347,31.218174;121.466652,31.217432;121.466759,31.2171688;121.467201,31.216116;121.467461,31.2154942;121.46759,31.2152271;121.468285,31.2140617;121.468552,31.213604;121.468697,31.2133465;121.468918,31.2128887;121.468994,31.2126942;121.469086,31.2124615;121.469254,31.211977;121.469513,31.211195;121.469566,31.2110271;121.469666,31.2108307;121.469833,31.2104702;121.470116,31.2099686;121.470665,31.2090569;121.470818,31.2088051;121.471001,31.2085419;121.471306,31.2082214"
TR0106,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,番禺路,1,expedite,凯旋路附近,31,28,2603,"121.424576,31.1906624;121.424652,31.1907024"
TR0107,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,番禺路,1,expedite,从虹桥路到延安西路,87,50,2606,"121.428123,31.1939774;121.428192,31.1945114;121.42823,31.1947384;121.428322,31.1954403;121.428391,31.1959419;121.428436,31.1962719;121.428543,31.1970577;121.428589,31.1974525;121.428619,31.1976318;121.428658,31.1977692;121.428726,31.1979961;121.429016,31.1985683;121.429581,31.1996574;121.429688,31.1999245;121.430046,31.2018757;121.430229,31.2029514;121.430267,31.203186;121.43029,31.2034664;121.43029,31.2036362;121.430283,31.2037296;121.43026,31.2038269;121.430206,31.2039204;121.430145,31.2040043;121.429794,31.2044086;121.429672,31.2045422;121.429512,31.2047291;121.429443,31.2048225;121.42939,31.2049427;121.429321,31.2050972;121.429291,31.205204;121.429283,31.205267;121.429268,31.2053471;121.429268,31.205431;121.429283,31.205698;121.429298,31.2059917;121.429314,31.2062798;121.429337,31.2064896;121.429367,31.2067375;121.429428,31.2070179;121.429459,31.207222;121.429474,31.2072983;121.429466,31.2075596;121.429413,31.2094936;121.429405,31.2101154;121.42939,31.2103863;121.429314,31.2106228;121.429283,31.2106972;121.429245,31.2107105;121.42923,31.2107372;121.429176,31.2107773;121.429123,31.210804;121.429031,31.2108307;121.428978,31.2108402"
TR0108,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,番禺路,1,expedite,从延安西路到虹桥路,266,25,-2604,"121.429245,31.2106838;121.429291,31.2106133;121.429352,31.2103825;121.429367,31.2101154;121.429375,31.2094898;121.429443,31.2075596;121.429443,31.2072983;121.429428,31.2072315;121.429405,31.2070274;121.429337,31.2067413;121.429298,31.2064896;121.429283,31.2062798;121.429268,31.2059917;121.429245,31.2057018;121.429237,31.205431;121.429237,31.2053471;121.429245,31.205267;121.429253,31.2051964;121.429291,31.2050896;121.429352,31.2049332;121.42942,31.2048092;121.429482,31.2047157;121.429634,31.204525;121.429779,31.2043915;121.430115,31.2039871;121.430168,31.203907;121.430222,31.2038174;121.430252,31.2037239;121.43026,31.2036362;121.43026,31.2034664;121.430237,31.203186;121.430206,31.2029552;121.430016,31.2018795;121.429657,31.1999283;121.42955,31.199667;121.428986,31.1985817;121.428696,31.1980038;121.428665,31.1979103;121.428589,31.1976357;121.428551,31.1974525;121.428513,31.1970615;121.428406,31.1962757;121.428352,31.1959457;121.428291,31.1954403;121.428192,31.1947422;121.428162,31.1945152;121.428085,31.1939831;121.428032,31.1938095"
TR0109,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,凯旋路,1,expedite,从中山西路到盘湾里,111,35,"3309,3310,3315,3317,3318","121.433723,31.1809502;121.43367,31.1810932;121.433632,31.1811695;121.433578,31.1812534;121.43351,31.1813202;121.432892,31.1818619;121.43103,31.1834259;121.430359,31.184;121.429085,31.1851254;121.428452,31.1856537;121.42823,31.1858749;121.427574,31.1866798;121.426971,31.1873684;121.426758,31.1876354;121.426353,31.1881428;121.426109,31.1885014;121.425919,31.1888313;121.425209,31.1898479;121.424637,31.1907158;121.423256,31.192627;121.422935,31.1931114;121.422699,31.1934853;121.422401,31.1942711;121.422226,31.1949024;121.422035,31.1953773;121.421959,31.1955242;121.421814,31.1957645;121.420792,31.1982136;121.420349,31.1991863;121.420204,31.1996403;121.419868,31.2008266;121.419571,31.2019157;121.419243,31.2031059;121.419128,31.2034531;121.419075,31.2035637;121.418526,31.2043476;121.418381,31.2045517;121.418152,31.2048626;121.41806,31.2049866;121.417992,31.2050972;121.417923,31.2052269;121.41774,31.2056351;121.417709,31.2057552;121.417656,31.2058926;121.417351,31.2066002;121.417297,31.2067375;121.417244,31.2069149;121.417206,31.2070541;121.417152,31.2072983;121.417122,31.2075863;121.417099,31.2077599;121.416992,31.2080765;121.417084,31.2083607;121.417122,31.2086754;121.417336,31.2098675;121.417419,31.2104187;121.417519,31.2110481;121.417564,31.2112007;121.417618,31.2114124;121.417877,31.2121239;121.417923,31.2122707;121.417953,31.2123909;121.417992,31.2125015;121.417992,31.2125778;121.417984,31.2126751;121.417953,31.2128582;121.4179,31.2130718;121.417603,31.2140942;121.417458,31.2145958;121.417336,31.2150631;121.417206,31.2154942;121.416977,31.2160492;121.4161,31.2179604;121.416054,31.2181244;121.415947,31.2183247;121.415581,31.2190628;121.415398,31.2194672;121.415215,31.2197514;121.415047,31.2199688;121.414879,31.2203026;121.414436,31.2211113;121.414154,31.2216835;121.41375,31.2224846;121.413475,31.2230625;121.413307,31.2233868;121.412994,31.2240257;121.412788,31.2244968;121.412682,31.2247963;121.412605,31.2250347;121.412498,31.2253685;121.412407,31.2257385;121.412338,31.2260666;121.412186,31.226675"
TR0110,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,凯旋路,1,expedite,从盘湾里到延安西路,282,35,"-3317,-3315","121.412148,31.2266674;121.4123,31.2260571;121.412384,31.2257328;121.412468,31.2253647;121.412567,31.2250271;121.412659,31.2247868;121.412766,31.2244892;121.412971,31.2240181;121.413277,31.2233772;121.413437,31.223053;121.413727,31.2224751;121.414124,31.2216759;121.414406,31.2210979;121.414856,31.2202892;121.415024,31.2199554;121.415184,31.219738;121.415306,31.2194309;121.415955,31.2180977;121.416077,31.2179546;121.416069,31.2179508;121.416954,31.2160397;121.417183,31.2154846;121.417305,31.2150631;121.417046,31.2149429;121.417122,31.2147694;121.417137,31.2147102;121.417168,31.2146492;121.417206,31.2144394;121.417244,31.214325;121.417305,31.2141685;121.417336,31.2141113;121.417366,31.2139874;121.417404,31.2137947;121.417442,31.2133904;121.417458,31.2132053;121.417458,31.2130451;121.417458,31.2129688;121.417419,31.212862;121.417404,31.2126846;121.417404,31.2124977;121.417389,31.2122498;121.417358,31.2120361;121.417297,31.2116318;121.417244,31.2112579;121.417191,31.2108803;121.417168,31.210783;121.417137,31.2106838;121.417084,31.210556;121.41703,31.2104626;121.417015,31.210413;121.416977,31.2101784;121.416939,31.2099285;121.416862,31.209404;121.416801,31.2089386;121.416779,31.2087288;121.416771,31.2086086;121.416771,31.2085648;121.416779,31.2085152;121.416817,31.2083912;121.416977,31.2080765"
TR0111,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,武夷路,1,expedite,从中山西路到延安西路,2,25,"4062,4064,4065","121.412552,31.2124748;121.412781,31.2124672;121.412941,31.2124615;121.413033,31.2124615;121.413261,31.2124805;121.413994,31.212574;121.415154,31.2127247;121.415695,31.2127819;121.416092,31.2128124;121.417419,31.2128487;121.418221,31.2128448;121.419289,31.2127209;121.419701,31.2126675;121.419983,31.2126446;121.420097,31.2126541;121.420158,31.2126579;121.420219,31.2126675;121.420425,31.2126942;121.421761,31.2128716;121.422585,31.212986;121.422882,31.2130318;121.423065,31.2130451;121.424263,31.213192;121.426804,31.2134762;121.427399,31.2135563;121.428062,31.2136307;121.4291,31.213747;121.429207,31.2137508;121.429298,31.2137508;121.429352,31.213747;121.42942,31.2137413;121.429474,31.213728;121.429771,31.2136497;121.430862,31.2132759;121.431038,31.2132397;121.431381,31.2131824"
TR0112,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,武夷路,1,expedite,从延安西路到中山西路,182,25,"-4065,-4064,-4062","121.431389,31.213213;121.431038,31.2132702;121.430862,31.2133026;121.429779,31.2136765;121.429497,31.2137547;121.42942,31.213768;121.429298,31.2137814;121.429207,31.2137814;121.429092,31.2137737;121.428055,31.2136631;121.427399,31.213583;121.426788,31.2135067;121.424263,31.2132187;121.423058,31.2130756;121.422882,31.2130585;121.422577,31.2130127;121.421761,31.2129021;121.420425,31.2127247;121.420212,31.2126942;121.420158,31.2126846;121.42009,31.2126808;121.419983,31.2126751;121.419701,31.212698;121.419296,31.2127476;121.418221,31.2128716;121.417419,31.2128754;121.416092,31.2128448;121.415695,31.2128124;121.415146,31.2127514;121.413994,31.2126007;121.413254,31.2125111;121.413033,31.2124939;121.412941,31.2124882;121.41256,31.2125072"
TR0113,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,华阳路,1,expedite,从长宁路到万航渡路,133,25,"4080,4081","121.42469,31.2211609;121.424622,31.2212048;121.424622,31.2212048;121.424545,31.2212486;121.424507,31.2212715;121.424446,31.2213192;121.422638,31.2230225;121.4216,31.2239685;121.42086,31.2245827"
TR0114,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,华阳路,1,expedite,从万航渡路到长宁路,313,25,-4080,"121.420837,31.2245598;121.421585,31.2239513;121.422615,31.2229996;121.424423,31.2212982;121.424477,31.2212486;121.424522,31.2212219;121.424606,31.2211819;121.424667,31.221138"
TR0115,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,遵义路,1,expedite,从仙霞路到天山路,76,25,"5074,3524","121.406166,31.2051773;121.406723,31.206728;121.406792,31.2070408;121.406937,31.2076759;121.406952,31.2077637;121.407059,31.2082214;121.407272,31.2088661;121.407486,31.209734;121.407677,31.2105064;121.4077,31.2105865"
TR0116,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,遵义路,1,expedite,从长宁路到仙霞路,258,25,"-3526,-3524,-5074,-3523","121.408882,31.2170753;121.408859,31.2169514;121.408745,31.2161064;121.408554,31.2148266;121.408371,31.2139072;121.40818,31.2129154;121.407822,31.2112484;121.407661,31.2105961;121.407646,31.2105103;121.407234,31.2088718;121.407021,31.2082272;121.406914,31.2077694;121.406906,31.2076797;121.406761,31.2070446;121.406685,31.2067375;121.406143,31.2051868"
TR0117,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,玉屏南路,1,expedite,从娄山关路到中山西路,352,30,3517,"121.404495,31.2134399;121.40818,31.2129021;121.409973,31.212635;121.410629,31.2125607;121.411148,31.2125111;121.411781,31.2124748;121.412018,31.212471;121.412292,31.2124672;121.41256,31.2124748"
TR0118,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,玉屏南路,1,expedite,从中山西路到娄山关路,172,30,-5207,"121.412552,31.2125072;121.412292,31.2124977;121.412018,31.2124977;121.411781,31.2125072;121.411148,31.2125416;121.410629,31.2125874;121.409988,31.2126617;121.40818,31.2129326;121.404503,31.2134666"
TR0119,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,乌鲁木齐中路,1,expedite,从淮海中路到华山路,110,25,4135,"121.447037,31.2098007;121.446785,31.2105026;121.446632,31.2109241;121.446259,31.2119293;121.446045,31.2124615;121.445992,31.2125816;121.445953,31.2126884;121.445518,31.2137032;121.445244,31.2143192;121.444748,31.2151604;121.444519,31.2155113;121.444481,31.2156086;121.444283,31.2159424;121.444016,31.2165337;121.443855,31.2171059"
TR0120,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,乌鲁木齐中路,1,expedite,从华山路到淮海中路,290,25,-4133,"121.443825,31.2171021;121.443993,31.2165241;121.444267,31.215929;121.444443,31.2155952;121.444489,31.215498;121.444717,31.215147;121.445221,31.2143116;121.445496,31.2136936;121.445923,31.2126808;121.445961,31.212574;121.446014,31.2124538;121.446228,31.2119198;121.446602,31.2109146;121.446754,31.2104931;121.447006,31.2097912"
TR0121,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,镇宁路,1,expedite,从延安西路到万航渡路,110,50,4178,"121.437645,31.2174702;121.437332,31.2179813;121.437126,31.2183647;121.436958,31.2187157;121.436798,31.2191029;121.436501,31.2198792;121.436409,31.2201023;121.436188,31.2206802;121.436134,31.2208576"
TR0122,2026-06-22T21:31:15,"121.439175,31.235771",3000,5,秣陵路：双向缓慢，从长安路到民立路严重拥堵，从梅园路到民立路严重拥堵；南北高架路：从共和新路立交桥到天目中路立交桥行驶缓慢；武宁路：从中宁路到中山北路行驶缓慢；沪太路：恒丰北路立交桥附近自北向南行驶缓慢；潮州路：自西向东缓慢，反向畅通；天目西路：外贸锦程大厦附近自西向东行驶缓慢；镇宁路：自北向南缓慢，从华山路到延安西路行驶缓慢；西康路：从宜昌路到长寿路行驶缓慢；镇坪路：自南向北缓慢，反向畅通；铜仁路：自南向北缓慢，反向畅通；长安路：从秣陵路到恒丰路行驶缓慢；民立路：从共和路到天目西路行驶缓慢。,2,轻度拥堵,73.40%,3.69%,0.74%,22.17%,镇宁路,1,expedite,从延安西路到华山路,298,51,-4183,"121.437721,31.2172623;121.438629,31.2153206;121.438736,31.215107;121.438919,31.2148361;121.439026,31.2146568;121.439148,31.2145119;121.439217,31.2144394;121.439255,31.2144127;121.439285,31.2143955;121.439308,31.2143955;121.439331,31.2143993;121.439468,31.2144718"
