claim_id,relation_id,claim_text,doc_id,chunk_id,evidence_text,confidence,expert_status,source_file
CLM_EQ_000051,REL_EQ_000051,震后建筑损毁识别 LIMITED_BY（受限于） SAR 影像解释不确定性,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000052,REL_EQ_000052,震后建筑损毁识别 LIMITED_BY（受限于） 中等损伤标签混淆,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000053,REL_EQ_000053,xBD HAS_IMPACT（产生影响） 震损标签图,EQ_DOC_005,CHK_EQ_000014,"...损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景） [53, 54] | 3波段标准 RGB 图像，源自 Maxar/DigitalGlobe 开放数据计划 [53, 56] | 个高精度标定建筑物多边形（Foot",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000054,REL_EQ_000054,ALOS-2-BDE VALIDATED_IN（案例验证） 2024 年日本能登半岛地震,EQ_DOC_005,CHK_EQ_000014,"...分级：无可见损伤（Grade 0）、可能损伤（不确定性）、受损（Grade 1-3）、被毁（Grade 4-5） [58, 59] | | ALOS-2-BDE (能登地震震损底图) [62] | 2024 年能登半岛重点受灾城镇（轮岛市、珠洲市、能登町、穴水町、七尾市） [2, 62] | 日本 L 波段 PALSAR-2 合成孔径雷达影像，支持 spotlight（1x3m）及 stripmap（3m）高分辨观测 [63] |",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000055,REL_EQ_000055,遥感震损智能解译 SERVES_STAGE（服务阶段） 震后评估,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000056,REL_EQ_000056,遥感震损智能解译 SOLVES（解决任务） 震后建筑损毁识别,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程标定中，高质量...",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000057,REL_EQ_000057,遥感震损智能解译 DEPENDS_ON（依赖数据） xBD,EQ_DOC_005,CHK_EQ_000014,"| 遥感与震损标签数据集名称 | 空间覆盖范围与覆盖灾区详情 | 原始影像波段与雷达传感器规格 | 建筑物 Footprint 注释数与图像像素分辨率 | 采用的建筑物震损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景）",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000058,REL_EQ_000058,遥感震损智能解译 DEPENDS_ON（依赖数据） Copernicus EMS,EQ_DOC_005,CHK_EQ_000014,"| 遥感与震损标签数据集名称 | 空间覆盖范围与覆盖灾区详情 | 原始影像波段与雷达传感器规格 | 建筑物 Footprint 注释数与图像像素分辨率 | 采用的建筑物震损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景）",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000059,REL_EQ_000059,遥感震损智能解译 DEPENDS_ON（依赖数据） ALOS-2-BDE,EQ_DOC_005,CHK_EQ_000014,"| 遥感与震损标签数据集名称 | 空间覆盖范围与覆盖灾区详情 | 原始影像波段与雷达传感器规格 | 建筑物 Footprint 注释数与图像像素分辨率 | 采用的建筑物震损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景）",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000060,REL_EQ_000060,遥感震损智能解译 DEPENDS_ON（依赖数据） Sentinel-1,EQ_DOC_005,CHK_EQ_000014,"| 遥感与震损标签数据集名称 | 空间覆盖范围与覆盖灾区详情 | 原始影像波段与雷达传感器规格 | 建筑物 Footprint 注释数与图像像素分辨率 | 采用的建筑物震损等级（Damage Classification）与标签分布特点 | | --- | --- | --- | --- | --- | | xBD (xView2 Benchmark) [54, 55] | 全球多地（含19种自然灾害，覆盖地震、海啸、野火、火山等场景）",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000061,REL_EQ_000061,遥感震损智能解译 LIMITED_BY（受限于） SAR 影像解释不确定性,EQ_DOC_005,CHK_EQ_000013,"## 五、 遥感影像解译、建筑震损标签与多源几何特征提取 面对大面积地震灾害，现场地毯式排查在效率和安全性上均无法满足应急决策的急迫时效要求 [49]。通过联合天基高分辨率卫星与空基无人机（UAV）遥感手段进行智能解译，是目前实现大范围、快速建筑震损评估的核心路径 [50, 51]。 在遥感智能算法的研制与工程...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000062,REL_EQ_000062,生命线震损风险传播GNN USES_MODEL（采用模型） GNN,EQ_DOC_010,CHK_EQ_000029,"...| --- | --- | --- | --- | | AITech | AI关键技术 | 泛指防灾减灾中的核心前沿AI技术大类（如 基于图神经网络的结构易损性分析技术） [1] | 不直接关联具体代码库，作为高级分类中介 [1] | | Model | 计算模型 | 具体的计算、感知、解译或预测算法（如 PhaseNet, EQTransformer, LEGG） [50, 72, 74] | Model -> USES_MOD",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000063,REL_EQ_000063,生命线震损风险传播GNN DEPENDS_ON（依赖数据） 生命线设施数据,EQ_DOC_006,CHK_EQ_000016,"## 六、 暴露体脆弱性、生命线系统韧性与地理空间数据依赖 地震灾害的破坏力不仅取决于断层破裂释放的能量本身，更取决于地震动波形在穿越区域地层介质时与特定地层及地面建筑物结构发生共振的物理放大现象 [65, 66]。暴露体（General Building Stock, 包含各类学校、住宅、医院等）的内部结构属性，直接决定了...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000064,REL_EQ_000064,生命线震损风险传播GNN DEPENDS_ON（依赖数据） 道路网络,EQ_DOC_006,CHK_EQ_000016,"## 六、 暴露体脆弱性、生命线系统韧性与地理空间数据依赖 地震灾害的破坏力不仅取决于断层破裂释放的能量本身，更取决于地震动波形在穿越区域地层介质时与特定地层及地面建筑物结构发生共振的物理放大现象 [65, 66]。暴露体（General Building Stock, 包含各类学校、住宅、医院等）的内部结构属性，直接决定了...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000065,REL_EQ_000065,生命线震损风险传播GNN DEPENDS_ON（依赖数据） OpenStreetMap,EQ_DOC_006,CHK_EQ_000016,"## 六、 暴露体脆弱性、生命线系统韧性与地理空间数据依赖 地震灾害的破坏力不仅取决于断层破裂释放的能量本身，更取决于地震动波形在穿越区域地层介质时与特定地层及地面建筑物结构发生共振的物理放大现象 [65, 66]。暴露体（General Building Stock, 包含各类学校、住宅、医院等）的内部结构属性，直接决定了...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000066,REL_EQ_000066,生命线震损风险传播GNN SOLVES（解决任务） 生命线风险传播分析,EQ_DOC_006,CHK_EQ_000016,"## 六、 暴露体脆弱性、生命线系统韧性与地理空间数据依赖 地震灾害的破坏力不仅取决于断层破裂释放的能量本身，更取决于地震动波形在穿越区域地层介质时与特定地层及地面建筑物结构发生共振的物理放大现象 [65, 66]。暴露体（General Building Stock, 包含各类学校、住宅、医院等）的内部结构属性，直接决定了...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000067,REL_EQ_000067,生命线震损风险传播GNN SERVES_STAGE（服务阶段） 城市韧性评估,EQ_DOC_006,CHK_EQ_000016,"## 六、 暴露体脆弱性、生命线系统韧性与地理空间数据依赖 地震灾害的破坏力不仅取决于断层破裂释放的能量本身，更取决于地震动波形在穿越区域地层介质时与特定地层及地面建筑物结构发生共振的物理放大现象 [65, 66]。暴露体（General Building Stock, 包含各类学校、住宅、医院等）的内部结构属性，直接决定了...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000068,REL_EQ_000068,数字孪生城市地震风险模拟 USES_MODEL（采用模型） OpenQuake,EQ_DOC_008,CHK_EQ_000024,"...AI 防灾系统可以基于超高清街景、LiDAR 激光雷达扫描及建筑物三维模型，为每一栋建筑生成独立的物理刚度及易损性节点 [50]。 通过在 OpenQuake 或 Hazus AEBM（高级工程建筑模块）中为每个结构分配其真实的动力学属性，可以实现真正物理意义上的“数字孪生城市地震风险高保真演化模拟” [66, 67]。",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000069,REL_EQ_000069,数字孪生城市地震风险模拟 USES_MODEL（采用模型） Hazus,EQ_DOC_008,CHK_EQ_000024,"这些先进的计算工具表明，现代地震风险评估已呈现出显著的高精度（Site-specific）发展趋势 [25, 67]。过去，Hazus 常常使用区域性的普查区数据（Census Tract）来近似模拟平均建筑属性 [26, 67]。但现代 AI 防灾系统可以基于超高清街景、LiDAR 激光雷达扫描及建筑物三维模型，为每一栋建筑生成独立的物理刚度及易损性节点 [50]。 通过在 OpenQuake 或 Hazus AEBM（高级工程建筑模",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000070,REL_EQ_000070,数字孪生城市地震风险模拟 SOLVES（解决任务） 地震风险评估,EQ_DOC_008,CHK_EQ_000024,"这些先进的计算工具表明，现代地震风险评估已呈现出显著的高精度（Site-specific）发展趋势 [25, 67]。过去，Hazus 常常使用区域性的普查区数据（Census Tract）来近似模拟平均建筑属性 [26, 67]。但现代 AI 防灾系统可以基于超高清街景、LiDAR 激光雷达扫描及建筑物三维模型，为每一栋建筑生成独立的物理刚度及易损性节点 [50]。 通过在 OpenQuake 或 Hazus AEBM（高级工程建筑模",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000071,REL_EQ_000071,数字孪生城市地震风险模拟 SERVES_STAGE（服务阶段） 城市韧性评估,EQ_DOC_008,CHK_EQ_000024,"...]。 通过在 OpenQuake 或 Hazus AEBM（高级工程建筑模块）中为每个结构分配其真实的动力学属性，可以实现真正物理意义上的“数字孪生城市地震风险高保真演化模拟” [66, 67]。",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000072,REL_EQ_000072,震后救援调度优化 SERVES_STAGE（服务阶段） 应急响应,EQ_DOC_004,CHK_EQ_000010,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000073,REL_EQ_000073,地震应急辅助决策 SERVES_STAGE（服务阶段） 应急响应,EQ_DOC_004,CHK_EQ_000010,"## 四、 灾后应急响应、复盘报告与人道主义需求演变 真实的震后灾后复盘（Post-Disaster Needs Assessment, PDNA）不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应...",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000074,REL_EQ_000074,地震应急辅助决策 SOLVES（解决任务） 应急响应分级,EQ_DOC_009,CHK_EQ_000025,"...案) ] │ +---------------------+---------------------+ | | ▼ ▼ [ 甘肃省地震灾害应急响应 ] [ 新疆克州/宣城市等市县预案 ] - 设置一、二、三、四级梯度响应 - 创新制定“震级+距离”双维度初判启动 - 设立跨部门4大核心应急专业组 - 对不达响应标准显著地震延伸触角 - 24小时现场扁平化通信扁平化指挥 - 自下而上建立灾情日报告、零报告制度 `[47, 48, ",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000075,REL_EQ_000075,地震应急辅助决策 DEPENDS_ON（依赖数据） PAGER,EQ_DOC_003,CHK_EQ_000007,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes...",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000076,REL_EQ_000076,地震应急辅助决策 DEPENDS_ON（依赖数据） ShakeMap,EQ_DOC_003,CHK_EQ_000007,"...地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源调度决策 [26, 27, 28]。 PAGER 系统在发震后数分",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000077,REL_EQ_000077,地震应急辅助决策 REQUIRED_BY（政策要求） ISO 22320:2018,EQ_DOC_009,CHK_EQ_000025,"...[91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地) [ 国家地震应急预案 (2026年修订现代化预案) ] │ +--------",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000078,REL_EQ_000078,地震应急辅助决策 REQUIRED_BY（政策要求） Sendai Framework,EQ_DOC_009,CHK_EQ_000025,"...急部门的行政管理指令，需要对应急治理模型、国家预案以及国际应急标准进行数字化映射 [91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000079,REL_EQ_000079,Hazus USES_MODEL（采用模型） 能力谱法,EQ_DOC_008,CHK_EQ_000022,"## 八、 工程损失评估软件、能力谱法与高级易损性分析系统 在防震减灾 AI 的工程应用中，评估地震发生后整个城市在建筑损毁方面的经济损失和资本损耗，是一项计算极其密集的任务 [81]。这要求损失评估软件必须建立在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核心算法是基于能力谱法（Capacity Spectrum Method, CSM）的非线性反应谱分析 [82,",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000080,REL_EQ_000080,Hazus SOLVES（解决任务） 经济损失估计,EQ_DOC_008,CHK_EQ_000022,"...本损耗，是一项计算极其密集的任务 [81]。这要求损失评估软件必须建立在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核心算法是基于能力谱法（Capacity Spectrum Method, CSM）的非线性反应谱分析 [82, 83]。系统通过 36 类建筑模型能力参数确定 Yield 与 Ultimate 两个临界屈服性能点 [66]。 而为了在大规模区域性",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000081,REL_EQ_000081,OpenQuake SOLVES（解决任务） 地震风险评估,EQ_DOC_008,CHK_EQ_000024,"这些先进的计算工具表明，现代地震风险评估已呈现出显著的高精度（Site-specific）发展趋势 [25, 67]。过去，Hazus 常常使用区域性的普查区数据（Census Tract）来近似模拟平均建筑属性 [26, 67]。但现代 AI 防灾系统可以基于超高清街景、LiDAR 激光雷达扫描及建筑物三维模型，为每一栋建筑生成独立的物理刚度及易损性节点 [50]。 通过在 OpenQuake 或 Hazus AEBM（高级工程建筑模",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000082,REL_EQ_000082,OpenQuake EVALUATED_BY（由对象评估） PGA,EQ_DOC_008,CHK_EQ_000023,"...86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python 的解耦运行；拥有自主核心库：oq-hazardlib（用于快速进行随机事件集、地震动场分析和计算），oq-risklib（处理暴露体和易损性矩阵），oq-nrmllib（XML格式底层校验解析） [88] ",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000083,REL_EQ_000083,OpenQuake HAS_METRIC（具有指标） AEL,EQ_DOC_008,CHK_EQ_000023,"...stock（GBS）、核心生命线工程体系、应急救灾基础设施、次生产生泥石流滑坡等次生灾害模型 [66, 67] | 年均化地震预期直接损失（AEL），年均化预期损失率（AELR），计算涵盖建筑重置价值和直接间接经济中断成本 [81, 86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000084,REL_EQ_000084,OpenQuake HAS_METRIC（具有指标） AELR,EQ_DOC_008,CHK_EQ_000023,"...命线工程体系、应急救灾基础设施、次生产生泥石流滑坡等次生灾害模型 [66, 67] | 年均化地震预期直接损失（AEL），年均化预期损失率（AELR），计算涵盖建筑重置价值和直接间接经济中断成本 [81, 86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python ",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000085,REL_EQ_000085,OpenQuake HAS_METRIC（具有指标） MDF,EQ_DOC_008,CHK_EQ_000023,"...86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python 的解耦运行；拥有自主核心库：oq-hazardlib（用于快速进行随机事件集、地震动场分析和计算），oq-risklib（处理暴露体和易损性矩阵），oq-nrmllib（XML格式底层校验解析） [88] ",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000086,REL_EQ_000086,OpenQuake HAS_METRIC（具有指标） COV,EQ_DOC_008,CHK_EQ_000023,"...86] | 自有统一的 Inventory Technical Manual 规范格式，内嵌于专用 GIS 系统 [67, 85] | | OpenQuake-engine (GEM) [87, 88] | 基于 Python 的解耦运行；拥有自主核心库：oq-hazardlib（用于快速进行随机事件集、地震动场分析和计算），oq-risklib（处理暴露体和易损性矩阵），oq-nrmllib（XML格式底层校验解析） [88] ",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000087,REL_EQ_000087,政策合规映射 REQUIRED_BY（政策要求） Sendai Framework,EQ_DOC_009,CHK_EQ_000025,"...急部门的行政管理指令，需要对应急治理模型、国家预案以及国际应急标准进行数字化映射 [91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000088,REL_EQ_000088,应急响应分级 REQUIRED_BY（政策要求） ISO 22320:2018,EQ_DOC_009,CHK_EQ_000025,"...[91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地) [ 国家地震应急预案 (2026年修订现代化预案) ] │ +--------",0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000089,REL_EQ_000089,国家地震应急预案 REQUIRED_BY（政策要求） Sendai Framework,EQ_DOC_009,CHK_EQ_000025,"...急部门的行政管理指令，需要对应急治理模型、国家预案以及国际应急标准进行数字化映射 [91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地",0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000090,REL_EQ_000090,地震证据图谱GraphRAG SOLVES（解决任务） 证据问答,EQ_DOC_010,CHK_EQ_000030,为了确保基于该图谱的 GraphRAG 证据问答检索结果的无幻觉性，必须在图谱数据层单独构建对应的“GraphRAG 问答评测集”与“专家复核质量控制模板” [1]。通过在知识图谱底层加入双向核验证据链条属性（如 evidence_text 字段），并在抽取、融合的生命周期中引入专家人工确认状态（review_status），能够使 AI...,0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000091,REL_EQ_000091,地震证据图谱GraphRAG DERIVES_FROM（来源于） 本体与复核机制,EQ_DOC_010,CHK_EQ_000028,## 十、 基于GraphRAG的知识图谱领域本体与评测复核系统设计 在实现地震灾害 AI 关键技术图谱时，必须从顶层构建高表现力的知识图谱本体（Ontology） [1]。 参照项目资料收集目录总表 [1] 的技术演进逻辑，图谱应统一定义 10 类核心概念节点（Nodes）和 6 类主要关联边（Edges） [1...,0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000092,REL_EQ_000092,地震证据图谱GraphRAG LIMITED_BY（受限于） 大模型幻觉风险,EQ_DOC_010,CHK_EQ_000028,## 十、 基于GraphRAG的知识图谱领域本体与评测复核系统设计 在实现地震灾害 AI 关键技术图谱时，必须从顶层构建高表现力的知识图谱本体（Ontology） [1]。 参照项目资料收集目录总表 [1] 的技术演进逻辑，图谱应统一定义 10 类核心概念节点（Nodes）和 6 类主要关联边（Edges） [1...,0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000093,REL_EQ_000093,地震证据图谱GraphRAG LIMITED_BY（受限于） 证据链断裂,EQ_DOC_010,CHK_EQ_000028,## 十、 基于GraphRAG的知识图谱领域本体与评测复核系统设计 在实现地震灾害 AI 关键技术图谱时，必须从顶层构建高表现力的知识图谱本体（Ontology） [1]。 参照项目资料收集目录总表 [1] 的技术演进逻辑，图谱应统一定义 10 类核心概念节点（Nodes）和 6 类主要关联边（Edges） [1...,0.6,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000094,REL_EQ_000094,地震证据图谱GraphRAG LIMITED_BY（受限于） 专家复核不足,EQ_DOC_010,CHK_EQ_000031,"| 字段名称 | 评测与复核项数据格式 | GraphRAG 检索评价机制说明 | 专家核验与质控制度约束 | | --- | --- | --- | --- | | 测试问题 (QA Question) | 全局宏观问题与微观细粒度物理问题的双重混合（例如 对于2023年土耳其地震，其同震地表形变最大位移是多少？） [1, 15] | 检测 GraphRAG 是否能在海量图谱拓扑路径中成功进行多跳（Multi-Hop）关联抽取，不发生",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000095,REL_EQ_000095,地震证据图谱GraphRAG SUPPORTED_BY（证据支持） 原始来源核验机制,EQ_DOC_001,CHK_EQ_000001,基于知识图谱与大语言模型的地震灾害AI防灾减灾关键技术与多源数据融合研究报告 ## 一、 引言与原始来源核验机制分析 在地震灾害的预防、减灾、应急响应及震后恢复重建过程中，构建高可信、可追溯的智能决策系统具有重要的现实意义。随着检索增强生成技术（RAG）特别是基于知识图谱的检索增强生成技术（GraphRAG）在防灾减灾领域的广泛应用，如何保证知识图谱底座语料的绝对真实性与高可追溯性，成为制约AI模型应用落地的技术瓶颈 [1]。传统的自动,0.75,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000096,REL_EQ_000096,ShakeMap PUBLISHED_BY（由机构发布） USGS,EQ_DOC_003,CHK_EQ_000007,"...地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源调度决策 [26, 27, 28]。 PAGER 系统在发震后数分",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000097,REL_EQ_000097,PAGER PUBLISHED_BY（由机构发布） USGS,EQ_DOC_003,CHK_EQ_000007,"## 三、 地震动、烈度图与PAGER快速影响评估数据链 地震动参数（如地面峰值加速度 PGA、地面峰值速度 PGV）是评估地面震动剧烈程度和预测建筑物结构物理破坏力的核心指标 [4, 26]。美国地质调查局的 ShakeMap 系统和 PAGER（Prompt Assessment of Global Earthquakes for Response）系统，是当前全球最为先进的震后快速半结构化影响评估工具，广泛服务于灾害防御及应急资源",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000098,REL_EQ_000098,CENC 地震目录 PUBLISHED_BY（由机构发布） CENC,EQ_DOC_002,CHK_EQ_000004,"...决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000099,REL_EQ_000099,JMA 地震目录 PUBLISHED_BY（由机构发布） JMA,EQ_DOC_002,CHK_EQ_000004,"...破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点。这些偏差和参数的对比",0.9,待复核,地震灾害数据收集与整理.docx
CLM_EQ_000100,REL_EQ_000100,Hazus PUBLISHED_BY（由机构发布） FEMA,EQ_DOC_008,CHK_EQ_000023,"...核心工程计算指标与评估物理维度指标 | 系统输入数据源格式、依赖条件与集成方式 | | --- | --- | --- | --- | | Hazus Earthquake Model (FEMA) [67, 85] | 能力谱法（CSM）；主要功能模块包含：一般建筑 stock（GBS）、核心生命线工程体系、应急救灾基础设施、次生产生泥石流滑坡等次生灾害模型 [66, 67] | 年均化地震预期直接损失（AEL），年均化预期损失",0.9,待复核,地震灾害数据收集与整理.docx
